18.9,2;4;1;1,92,98,69,0,3,15.7,,,,18.8;16.7;15.7;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.1,3;4;1;1,91,99,,0,4,15.8,,,,16.8;15.8;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.11,4;4;1;1,90,100,,0,4,15.9,,,,16.9;15.9;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Results After Applying Any f-Changes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monotone Boolean Function Simplified: k = 0 = !x1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monotone Boolean Function Non-simplified: k = 0 = x1x2 v x1x2 v x1(x3<1) v x1x2 v x1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monotone Boolean Function Simplified: k = 1 = x1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monotone Boolean Function Non-simplified: k = 1 = x1x2 v x1x2 v x1(x3>=1) v x1x2 v x1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monotone Boolean Function Simplified: k = 2 = x1x2(x3>=1) v x1 v x1(x4>=1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monotone Boolean Function Non-simplified: k = 2 = x1x2 v x1x2 v x1(x3>=1) v x1x2 v x1x2 v x1x2(x3>=1) v x1x2(x4>=1) v x1 v x1x2(x3>=1) v x1x2(x4>=1) v x1(x4>=1) v x1x2(x3>=1)(x4>=1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monotone Boolean Function Simplified: k = 3 = x1x2(x4>=1) v x1 v x1x2(x3>=1) v x1(x3>=1)(x4>=1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monotone Boolean Function Non-simplified: k = 3 = x1x2 v x1(x3>=1) v x1x2 v x1x2 v x1x2(x3>=1) v x1x2(x4>=1) v x1 v x1x2 v x1x2(x3>=1) v x1x2(x4>=1) v x1(x3>=1)(x4>=1) v x1x2(x3>=1) v x1x2(x4>=1) v x1x2(x3>=1)(x4>=1) v x1x2(x3>=1)(x4>=1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monotone Boolean Function Simplified: k = 4 = x1 v x1(x4>=1) v x1x2(x3>=1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monotone Boolean Function Non-simplified: k = 4 = x1(x3>=1) v x1x2 v x1x2 v x1x2(x3>=1) v x1x2(x4>=1) v x1 v x1x2 v x1x2(x3>=1) v x1x2(x4>=1) v x1(x4>=1) v x1x2 v x1x2(x3>=1) v x1x2(x4>=1) v x1x2(x3>=1)(x4>=1) v x1x2(x3>=1) v x1x2(x4>=1) v x1x2(x3>=1)(x4>=1) v x1x2(x3>=1)(x4>=1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Order of Questions:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Answers:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Questions: 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference Number,Vector,Class,f-Change,Expanded By,Up Expansions,Down Expansions,Up Expandable,Down Expandable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1,4;0;1;0,4,,,4.3;6.3;,6.1;,4.3;6.3;,6.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1,4;1;0;0,4,,,5.3;,,4.3;5.3;,6.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.1,2;2;0;0,2,,,8.3;9.3;,7.1;9.1;,8.3;9.3;,7.1;9.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.2,3;2;0;0,3,,,8.4;9.4;,5.1;,8.4;9.4;,5.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.3,4;2;0;0,4,,,8.5;9.5;,,8.5;9.5;,2.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.1,3;0;1;0,3,,,4.2;,10.1;,4.2;10.3;,10.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.2,3;1;1;0,3,,4.1,,,10.4;,4.1;5.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.3,4;1;1;0,4,,1.1,10.5;,,10.5;,1.1;2.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.1,3;1;0;0,3,,3.2,5.2;,,4.2;5.2;,10.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.2,3;1;0;1,4,,5.1,,10.2;,10.4;,10.2;5.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.3,4;1;0;1,4,,2.1,,6.2;,10.5;,6.2;2.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.1,4;0;0;0,4,,1.1,,,2.1;1.1;6.2;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2,4;0;0;1,4,,5.3,,,5.3;6.3;,6.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.3,4;0;1;1,4,,1.1,,,10.5;,6.2;1.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.1,1;2;0;0,1,,3.1,12.3;13.3;,11.1;13.1;,12.3;13.3;,11.1;13.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.2,1;3;0;0,1,,,12.4;13.4;,11.2;,12.4;13.4;,11.2;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.3,2;3;0;0,2,,,12.5;13.5;,,12.5;13.5;,7.2;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.4,3;3;0;0,3,,,12.6;13.6;,,12.6;13.6;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.5,4;3;0;0,4,,,12.7;13.7;,,12.7;13.7;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1,2;0;1;0,2,,,8.2;14.3;,12.1;14.1;,8.2;14.3;,12.1;14.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2,2;1;1;0,2,,8.1,,12.2;,14.4;,12.2;8.1;9.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3,2;2;1;0,2,,3.1,,,14.5;,12.3;8.2;3.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4,3;2;1;0,3,,3.2,,,14.6;,4.2;3.2;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5,4;2;1;0,4,,3.3,14.7;,,14.7;,4.3;3.3;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.1,2;1;0;0,2,,3.1,9.2;,,8.2;9.2;,13.1;14.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.2,2;1;0;1,3,,9.1,,13.2;14.2;,14.4;,13.2;14.2;9.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.3,2;2;0;1,3,,3.1,,,14.5;,13.3;9.2;3.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.4,3;2;0;1,4,,3.2,,,14.6;,5.2;3.2;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.5,4;2;0;1,4,,3.3,,,14.7;,5.3;3.3;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1,3;0;0;0,3,,4.1,,,5.1;4.1;10.2;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.2,3;0;0;1,4,,5.2,,,5.2;10.3;,10.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3,3;0;1;1,4,,10.2,,,10.4;,10.2;4.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.4,3;1;1;1,4,,5.2,,,,10.3;5.2;4.2;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.5,4;1;1;1,4,,4.3,,,,6.3;5.3;4.3;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.1,0;2;0;0,0,,7.1,15.3;16.3;,16.1;,7.1;15.3;16.3;,16.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.2,0;3;0;0,0,,7.2,15.4;16.4;,,7.2;15.4;16.4;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.3,0;4;0;0,0,,,11.4;15.5;16.5;,,11.4;15.5;16.5;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.4,1;4;0;0,1,,11.3,15.6;16.6;,,15.6;16.6;,11.3;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5,2;4;0;0,2,,,15.7;16.7;,,15.7;16.7;,11.4;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6,3;4;0;0,3,,,15.8;16.8;,,15.8;16.8;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.7,4;4;0;0,4,,,15.9;16.9;,,15.9;16.9;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.1,1;0;1;0,1,,8.1,,15.1;17.1;,12.2;17.3;,15.1;17.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.2,1;1;1;0,1,,8.2,,15.2;,17.4;,15.2;12.1;13.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.3,1;2;1;0,1,,7.1,,,17.5;,15.3;12.2;7.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.4,1;3;1;0,2,,7.2,17.6;,,17.6;,15.4;7.2;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.5,2;3;1;0,3,,7.3,17.7;,,17.7;,12.4;7.3;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.6,3;3;1;0,4,,7.4,17.8;,,17.8;,7.4;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.7,4;3;1;0,4,,7.5,17.9;,,17.9;,7.5;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.1,1;1;0;0,1,,7.1,,,12.2;13.2;,16.1;17.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.2,1;1;0;1,2,,9.2,,16.2;17.2;,17.4;,16.2;17.2;13.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.3,1;2;0;1,2,,7.1,,,17.5;,16.3;13.2;7.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.4,1;3;0;1,2,,7.2,,,17.6;,16.4;7.2;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.5,2;3;0;1,3,,7.3,,,17.7;,13.4;7.3;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.6,3;3;0;1,4,,7.4,,,17.8;,7.4;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.7,4;3;0;1,4,,7.5,,,17.9;,7.5;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.1,2;0;0;0,2,,8.1,,,9.1;8.1;14.2;,17.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.2,2;0;0;1,2,,9.2,,,9.2;14.3;,17.2;14.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.3,2;0;1;1,3,,8.1,,,14.4;,17.3;14.2;8.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.4,2;1;1;1,3,,9.2,,,,17.4;14.3;9.2;8.2;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.5,2;2;1;1,3,,9.3,,,,17.5;14.4;9.3;8.3;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.6,3;2;1;1,4,,9.4,,,,10.4;9.4;8.4;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.7,4;2;1;1,4,,8.5,,,,10.5;9.5;8.5;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.1,0;0;1;0,0,,12.1,18.3;,18.1;,12.1;15.2;18.3;,18.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.2,0;1;1;0,0,,12.2,18.4;,,12.2;18.4;,15.1;16.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.3,0;2;1;0,0,,11.1,18.5;,,12.3;18.5;,15.2;11.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.4,0;3;1;0,0,,11.2,18.6;,,12.4;18.6;,11.2;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.5,0;4;1;0,0,,11.3,18.7;,,15.6;18.7;,11.3;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.6,1;4;1;0,2,,11.4,18.8;,,18.8;,15.5;11.4;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.7,2;4;1;0,3,,11.5,18.9;,,18.9;,15.6;11.5;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8,3;4;1;0,4,,11.6,18.10;,,18.10;,11.6;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.9,4;4;1;0,4,,11.7,18.11;,,18.11;,11.7;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.1,0;1;0;0,0,,11.1,,,13.1;15.2;16.2;,18.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.2,0;1;0;1,0,,13.2,,18.2;,13.2;18.4;,18.2;16.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.3,0;2;0;1,0,,11.1,,,13.3;18.5;,16.2;11.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4,0;3;0;1,0,,11.2,,,13.4;18.6;,11.2;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.5,0;4;0;1,0,,11.3,,,16.6;18.7;,11.3;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.6,1;4;0;1,2,,11.4,,,18.8;,16.5;11.4;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.7,2;4;0;1,3,,11.5,,,18.9;,16.6;11.5;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.8,3;4;0;1,4,,11.6,,,18.10;,11.6;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9,4;4;0;1,4,,11.7,,,18.11;,11.7;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.1,1;0;0;0,1,,12.1,,,13.1;12.1;17.2;,18.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.2,1;0;0;1,2,,13.2,,,13.2;17.3;,18.2;17.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.3,1;0;1;1,2,,17.2,,,17.4;,18.3;17.2;12.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.4,1;1;1;1,2,,13.2,,,,18.4;17.3;13.2;12.2;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.5,1;2;1;1,2,,13.3,,,,18.5;17.4;13.3;12.3;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.6,1;3;1;1,2,,12.4,,,,18.6;13.4;12.4;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.7,2;3;1;1,3,,12.5,,,,17.6;13.5;12.5;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.8,3;3;1;1,4,,12.6,,,,13.6;12.6;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.9,4;3;1;1,4,,12.7,,,,13.7;12.7;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.1,0;0;0;0,0,,15.1,,,17.1;16.1;15.1;18.2;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.2,0;0;0;1,0,,16.2,,,17.2;16.2;18.3;,18.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.3,0;0;1;1,0,,15.1,,,17.3;18.4;,18.2;15.1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.4,0;1;1;1,0,,15.2,,,17.4;,18.3;16.2;15.2;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.5,0;2;1;1,0,,15.3,,,17.5;,18.4;16.3;15.3;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.6,0;3;1;1,0,,15.4,,,17.6;,16.4;15.4;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.7,0;4;1;1,0,,15.5,,,18.8;,16.5;15.5;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.8,1;4;1;1,2,,15.6,,,,18.7;16.6;15.6;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.9,2;4;1;1,3,,15.7,,,,18.8;16.7;15.7;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.1,3;4;1;1,4,,15.8,,,,16.8;15.8;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.11,4;4;1;1,4,,15.9,,,,16.9;15.9;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
